Season,Team,Rk,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NetRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Arena,Attend.,Attend./G,ELO
2005,Milwaukee Bucks,25.0,26.9,30.0,52.0,32.0,50.0,-2.99,-0.1,-3.09,106.6,109.8,-3.200000000000003,90.8,0.33899999999999997,0.141,0.527,0.475,13.0,29.0,0.261,0.499,12.4,72.0,0.233,Bradley Center,637009.0,15537.0,1368.4817
2005,Minnesota Timberwolves,11.0,29.0,44.0,38.0,45.0,37.0,1.45,0.28,1.73,108.2,106.6,1.6000000000000083,89.1,0.275,0.17300000000000001,0.534,0.489,12.7,28.6,0.21899999999999997,0.47200000000000003,11.2,71.4,0.20800000000000002,Target Center,704438.0,17181.0,1558.9712
2005,New Jersey Nets,21.0,27.8,42.0,40.0,36.0,46.0,-1.5,-0.32,-1.82,101.4,103.1,-1.6999999999999886,89.1,0.318,0.187,0.512,0.46299999999999997,13.7,25.5,0.242,0.479,15.2,73.2,0.278,Continental Airlines Arena,618681.0,15326.0,1552.6925
2005,New Orleans Hornets,29.0,27.5,18.0,64.0,21.0,61.0,-7.07,0.78,-6.3,99.7,107.7,-8.0,87.6,0.27899999999999997,0.201,0.493,0.446,14.2,29.1,0.214,0.491,13.9,70.7,0.261,New Orleans Arena,583070.0,14221.0,1320.1824
2005,New York Knicks,24.0,27.3,33.0,49.0,34.0,48.0,-2.44,-0.28,-2.72,106.2,108.9,-2.700000000000003,90.7,0.312,0.188,0.531,0.485,13.8,28.3,0.239,0.501,13.8,71.2,0.265,Madison Square Garden (IV),800144.0,19516.0,1406.8248
2005,Orlando Magic,23.0,26.5,36.0,46.0,35.0,47.0,-2.24,-0.27,-2.52,104.9,107.3,-2.3999999999999915,94.7,0.35,0.13699999999999998,0.529,0.478,14.6,29.9,0.265,0.484,13.2,71.3,0.255,TD Waterhouse Centre,597942.0,14584.0,1358.517
2005,Philadelphia 76ers,18.0,26.4,43.0,39.0,39.0,43.0,-0.74,-0.33,-1.07,103.5,104.3,-0.7999999999999972,94.9,0.326,0.21600000000000005,0.528,0.475,14.2,25.4,0.257,0.485,15.4,72.7,0.267,Wachovia Center,732686.0,17802.0,1500.2852
2005,Phoenix Suns,2.0,25.2,62.0,20.0,59.0,23.0,7.12,-0.04,7.08,114.5,107.1,7.400000000000006,95.9,0.29600000000000004,0.289,0.5710000000000001,0.534,12.4,27.5,0.222,0.478,12.0,68.3,0.17600000000000002,America West Arena,726066.0,17825.0,1657.8234
2005,Portland Trail Blazers,26.0,27.0,27.0,55.0,29.0,53.0,-4.0,0.55,-3.45,103.2,107.7,-4.5,89.8,0.303,0.18100000000000002,0.524,0.484,15.2,29.6,0.21899999999999997,0.479,12.6,67.7,0.204,Rose Garden Arena,680374.0,16594.0,1364.3348
2005,Sacramento Kings,9.0,27.7,50.0,32.0,47.0,35.0,2.16,0.4,2.56,110.5,108.2,2.299999999999997,93.0,0.287,0.2,0.541,0.496,12.0,28.8,0.226,0.493,13.3,69.0,0.214,ARCO Arena (II),709997.0,17317.0,1575.7599
2005,San Antonio Spurs,1.0,28.5,59.0,23.0,63.0,19.0,7.8,0.03,7.84,107.5,98.8,8.700000000000003,88.9,0.32899999999999996,0.21600000000000005,0.534,0.4920000000000001,13.2,29.1,0.23800000000000002,0.452,14.7,73.6,0.23600000000000002,SBC Center,750970.0,18425.0,1655.5695
2005,Seattle SuperSonics,8.0,26.0,52.0,30.0,48.0,34.0,2.29,0.3,2.59,112.2,109.6,2.6000000000000085,87.9,0.32799999999999996,0.281,0.546,0.495,13.0,32.4,0.259,0.496,12.9,71.3,0.249,KeyArena at Seattle Center,675490.0,16552.0,1531.9688
2005,Toronto Raptors,20.0,27.0,33.0,49.0,36.0,46.0,-1.62,-0.19,-1.81,106.9,108.7,-1.7999999999999972,92.7,0.316,0.253,0.539,0.4920000000000001,12.5,23.7,0.244,0.499,13.4,71.1,0.24,Air Canada Centre,703388.0,17156.0,1410.6545
2005,Utah Jazz,27.0,25.7,26.0,56.0,29.0,53.0,-4.27,0.53,-3.74,104.7,109.5,-4.799999999999997,88.4,0.361,0.121,0.522,0.469,15.0,31.9,0.273,0.499,14.2,72.3,0.34,Delta Center,769014.0,18756.0,1363.2832
2005,Washington Wizards,17.0,25.3,45.0,37.0,40.0,42.0,-0.33,-0.38,-0.71,107.2,107.5,-0.2999999999999972,93.3,0.364,0.22,0.523,0.474,12.9,31.1,0.264,0.498,14.6,70.0,0.23,MCI Center,705069.0,17520.0,1471.5485
2006,Atlanta Hawks,28.0,22.7,26.0,56.0,28.0,54.0,-4.76,0.07,-4.69,106.4,111.6,-5.199999999999988,90.4,0.34,0.17800000000000002,0.534,0.486,14.7,31.4,0.255,0.513,14.1,69.5,0.275,Philips Arena,617817.0,15069.0,1339.7327
2006,Boston Celtics,20.0,25.3,33.0,49.0,37.0,45.0,-1.54,-0.05,-1.59,105.2,106.9,-1.7000000000000028,92.2,0.349,0.204,0.551,0.504,15.7,25.5,0.263,0.49,13.8,72.8,0.282,TD Banknorth Garden,692873.0,16899.0,1437.6449
2006,Charlotte Bobcats,27.0,25.2,26.0,56.0,30.0,52.0,-4.0,0.1,-3.9,102.5,106.7,-4.200000000000003,93.4,0.319,0.184,0.509,0.46399999999999997,13.0,27.1,0.233,0.514,16.5,70.7,0.263,Charlotte Bobcats Arena,671011.0,16366.0,1379.8358
2006,Chicago Bulls,14.0,24.1,41.0,41.0,43.0,39.0,0.63,-0.12,0.51,104.0,103.4,0.5999999999999943,92.9,0.292,0.21899999999999997,0.527,0.48700000000000004,13.9,26.3,0.21600000000000005,0.46399999999999997,13.9,74.7,0.295,United Center,868720.0,21268.0,1546.7737
2006,Cleveland Cavaliers,8.0,27.1,50.0,32.0,48.0,34.0,2.23,-0.06,2.17,107.8,105.4,2.3999999999999915,89.8,0.36200000000000004,0.228,0.5379999999999999,0.4920000000000001,13.3,28.4,0.263,0.49,12.8,75.7,0.226,Gund Arena,792391.0,19484.0,1562.2726
2006,Dallas Mavericks,3.0,27.5,60.0,22.0,58.0,24.0,6.07,-0.11,5.96,111.8,105.0,6.799999999999998,87.8,0.364,0.175,0.55,0.495,13.1,31.8,0.285,0.475,13.7,72.2,0.257,American Airlines Center,824693.0,20243.0,1643.0813
2006,Denver Nuggets,15.0,27.4,44.0,38.0,42.0,40.0,0.23,0.13,0.36,105.5,105.2,0.2999999999999972,93.9,0.34700000000000003,0.161,0.535,0.488,13.7,26.8,0.258,0.493,14.7,72.0,0.22699999999999998,Pepsi Center,702555.0,17227.0,1494.5261
2006,Detroit Pistons,2.0,28.5,64.0,18.0,60.0,22.0,6.67,-0.44,6.24,110.8,103.1,7.700000000000002,86.8,0.297,0.221,0.535,0.4970000000000001,11.2,28.9,0.21600000000000005,0.47700000000000004,13.7,71.2,0.191,The Palace of Auburn Hills,905116.0,22076.0,1650.0083
2006,Golden State Warriors,17.0,25.6,34.0,48.0,37.0,45.0,-1.35,0.25,-1.11,104.8,106.2,-1.4000000000000057,93.3,0.32299999999999995,0.27,0.521,0.479,13.0,26.9,0.23199999999999998,0.4920000000000001,14.1,71.6,0.243,Oakland Arena,749185.0,18273.0,1447.2098
2006,Houston Rockets,19.0,28.8,34.0,48.0,36.0,46.0,-1.59,0.28,-1.3,101.6,103.3,-1.7000000000000028,88.0,0.317,0.226,0.519,0.47100000000000003,14.3,25.5,0.24,0.47200000000000003,13.1,74.6,0.247,Toyota Center,636110.0,15515.0,1457.4370000000001
2006,Indiana Pacers,10.0,27.3,41.0,41.0,47.0,35.0,1.89,-0.27,1.62,104.5,102.4,2.0999999999999943,89.7,0.344,0.245,0.5329999999999999,0.48700000000000004,14.8,27.1,0.254,0.46399999999999997,13.0,72.6,0.23199999999999998,Conseco Fieldhouse,663368.0,16160.0,1501.6841
2006,League Average,,26.6,,,41.0,41.0,0.0,0.0,0.0,106.2,106.2,0.0,90.5,0.33299999999999996,0.20199999999999999,0.536,0.49,13.7,27.3,0.248,0.49,13.7,72.7,0.248,,719853.0,17698.0,1498.8600900000004
2006,Los Angeles Clippers,9.0,26.8,47.0,35.0,46.0,36.0,1.57,0.18,1.75,105.3,103.6,1.7000000000000028,91.7,0.332,0.131,0.54,0.48700000000000004,13.8,25.4,0.263,0.47100000000000003,12.2,75.9,0.24,STAPLES Center,712409.0,17633.0,1553.5483
2006,Los Angeles Lakers,7.0,25.1,45.0,37.0,48.0,34.0,2.5,0.03,2.53,108.4,105.7,2.700000000000003,90.9,0.32899999999999996,0.24,0.539,0.495,13.1,28.8,0.245,0.486,13.4,73.6,0.242,STAPLES Center,774189.0,18890.0,1586.2375
2006,Memphis Grizzlies,5.0,28.1,49.0,33.0,52.0,30.0,3.7,0.05,3.74,105.9,101.6,4.300000000000011,86.3,0.33899999999999997,0.258,0.537,0.496,13.9,25.8,0.24100000000000002,0.469,14.7,72.0,0.237,FedEx Forum,647533.0,15826.0,1606.7749
2006,Miami Heat,6.0,29.2,52.0,30.0,52.0,30.0,3.87,-0.27,3.59,108.7,104.5,4.200000000000003,91.6,0.363,0.22699999999999998,0.556,0.517,13.9,26.7,0.254,0.47700000000000004,12.4,76.4,0.251,AmericanAirlines Arena,818149.0,20015.0,1565.9666
2006,Milwaukee Bucks,16.0,25.5,40.0,42.0,38.0,44.0,-1.04,-0.04,-1.07,106.3,107.4,-1.1000000000000083,91.2,0.322,0.203,0.535,0.4920000000000001,13.8,27.3,0.23800000000000002,0.504,13.8,74.6,0.262,Bradley Center,681337.0,16659.0,1478.0663
2006,Minnesota Timberwolves,21.0,26.7,33.0,49.0,35.0,47.0,-1.88,0.13,-1.75,102.4,104.5,-2.0999999999999943,88.8,0.299,0.149,0.524,0.48,14.2,25.2,0.226,0.475,13.4,71.3,0.23600000000000002,Target Center,662167.0,16150.0,1403.6969
2006,New Jersey Nets,13.0,28.6,49.0,33.0,45.0,37.0,1.37,-0.26,1.11,103.9,102.4,1.5,89.8,0.34600000000000003,0.22899999999999998,0.528,0.478,13.3,24.0,0.262,0.47600000000000003,14.0,76.3,0.266,Continental Airlines Arena,691543.0,17112.0,1556.0684
2006,New Orleans/Oklahoma City Hornets,24.0,26.3,38.0,44.0,33.0,49.0,-2.82,0.31,-2.51,103.7,106.8,-3.0999999999999943,89.0,0.33899999999999997,0.138,0.515,0.46399999999999997,12.9,26.9,0.257,0.502,14.3,73.4,0.243,Ford Center,744920.0,18704.0,1427.0695
2006,New York Knicks,29.0,25.6,23.0,59.0,24.0,58.0,-6.4,0.11,-6.3,104.0,111.0,-7.0,90.8,0.41700000000000004,0.142,0.534,0.48100000000000004,16.5,31.2,0.303,0.511,13.4,72.8,0.294,Madison Square Garden (IV),776176.0,18931.0,1320.8722
2006,Orlando Magic,18.0,25.5,36.0,46.0,38.0,44.0,-1.07,-0.18,-1.26,106.3,107.5,-1.2000000000000028,88.3,0.369,0.129,0.5429999999999999,0.496,14.7,28.5,0.27,0.49,13.0,72.5,0.264,TD Waterhouse Centre,638005.0,15561.0,1508.6542
2006,Philadelphia 76ers,22.0,26.5,38.0,44.0,35.0,47.0,-1.95,-0.15,-2.1,106.0,108.1,-2.0999999999999943,92.7,0.35600000000000004,0.158,0.5379999999999999,0.48700000000000004,13.3,25.6,0.27,0.5,14.3,71.3,0.24,Wachovia Center,677278.0,16519.0,1452.0905
2006,Phoenix Suns,4.0,27.5,54.0,28.0,55.0,27.0,5.55,-0.07,5.48,111.5,105.8,5.700000000000002,95.8,0.20600000000000002,0.293,0.568,0.537,12.2,22.1,0.166,0.49,13.2,72.1,0.2,America West Arena,730179.0,17939.0,1619.031
2006,Portland Trail Blazers,30.0,24.6,21.0,61.0,16.0,66.0,-9.45,0.54,-8.91,101.1,111.9,-10.800000000000011,87.6,0.31,0.166,0.511,0.474,14.5,26.6,0.214,0.507,12.6,68.2,0.231,Rose Garden Arena,617019.0,15049.0,1255.5381
2006,Sacramento Kings,11.0,27.2,44.0,38.0,45.0,37.0,1.54,0.07,1.61,106.7,105.0,1.7000000000000028,91.9,0.33399999999999996,0.217,0.544,0.4920000000000001,13.9,25.4,0.262,0.488,13.7,72.2,0.21,ARCO Arena (II),709997.0,17317.0,1593.4119
2006,San Antonio Spurs,1.0,29.8,63.0,19.0,61.0,21.0,6.82,-0.13,6.69,107.3,99.6,7.700000000000002,88.5,0.298,0.215,0.546,0.513,13.6,26.0,0.209,0.457,13.5,74.2,0.22,SBC Center,770677.0,18405.0,1685.0863
2006,Seattle SuperSonics,25.0,25.6,35.0,47.0,33.0,49.0,-3.02,0.15,-2.88,111.1,114.4,-3.300000000000012,91.6,0.314,0.243,0.551,0.504,13.7,30.4,0.24600000000000002,0.527,13.6,69.0,0.26,KeyArena at Seattle Center,664157.0,16199.0,1480.5688
2006,Toronto Raptors,26.0,25.9,27.0,55.0,33.0,49.0,-2.99,-0.04,-3.03,109.5,112.7,-3.200000000000003,91.1,0.315,0.244,0.5479999999999999,0.5,12.4,25.4,0.249,0.53,13.5,73.3,0.263,Air Canada Centre,699332.0,17057.0,1372.2344
2006,Utah Jazz,23.0,25.6,41.0,41.0,33.0,49.0,-2.63,0.14,-2.49,104.1,107.0,-2.9000000000000057,87.8,0.397,0.149,0.519,0.467,15.0,32.4,0.28600000000000003,0.49,14.0,73.2,0.303,Delta Center,751621.0,18332.0,1482.7629
2006,Washington Wizards,12.0,26.5,42.0,40.0,46.0,36.0,1.85,-0.29,1.57,109.3,107.3,2.0,92.3,0.375,0.209,0.5379999999999999,0.484,12.8,29.5,0.284,0.504,15.1,70.9,0.256,MCI Center,705062.0,17400.0,1557.9177
2007,Atlanta Hawks,30.0,24.1,30.0,52.0,27.0,55.0,-4.76,-0.1,-4.86,103.0,108.3,-5.299999999999997,90.0,0.34600000000000003,0.163,0.523,0.47100000000000003,15.1,29.2,0.263,0.503,14.5,70.9,0.268,Philips Arena,639375.0,15595.0,1363.4816
2007,Boston Celtics,25.0,23.5,24.0,58.0,31.0,51.0,-3.41,-0.29,-3.7,103.2,106.9,-3.700000000000003,92.0,0.337,0.19899999999999998,0.53,0.479,15.4,27.0,0.259,0.502,14.5,73.8,0.28,TD Banknorth Garden,690576.0,16843.0,1359.7152
2007,Charlotte Bobcats,27.0,25.5,33.0,49.0,30.0,52.0,-3.74,-0.22,-3.97,103.6,107.6,-4.0,92.0,0.322,0.193,0.524,0.48,13.9,26.4,0.23600000000000002,0.5,14.7,71.6,0.27899999999999997,Charlotte Bobcats Arena,637520.0,15549.0,1453.3801
2007,Chicago Bulls,5.0,26.0,49.0,33.0,55.0,27.0,5.01,-0.49,4.52,104.9,99.6,5.300000000000012,93.6,0.313,0.18600000000000005,0.534,0.493,14.7,28.6,0.22899999999999998,0.473,16.2,74.3,0.252,United Center,912364.0,22331.0,1619.0327
2007,Cleveland Cavaliers,7.0,26.9,50.0,32.0,52.0,30.0,3.83,-0.5,3.33,105.5,101.3,4.200000000000003,90.8,0.32,0.21100000000000002,0.522,0.484,13.4,29.7,0.223,0.48,14.7,75.8,0.243,Quicken Loans Arena,837883.0,20461.0,1598.4048
2007,Dallas Mavericks,2.0,28.1,67.0,15.0,61.0,21.0,7.22,0.06,7.28,111.3,103.2,8.099999999999994,89.5,0.317,0.218,0.5589999999999999,0.509,13.4,28.7,0.256,0.47700000000000004,14.2,75.0,0.265,American Airlines Center,834411.0,20388.0,1708.5339
2007,Denver Nuggets,9.0,26.5,45.0,37.0,45.0,37.0,1.62,0.07,1.69,107.6,105.9,1.6999999999999886,97.4,0.36,0.212,0.5479999999999999,0.501,14.6,28.9,0.268,0.499,14.5,71.8,0.203,Pepsi Center,706437.0,17350.0,1597.4575
2007,Detroit Pistons,6.0,29.0,53.0,29.0,53.0,29.0,4.16,-0.47,3.69,108.9,104.2,4.700000000000003,87.3,0.307,0.201,0.535,0.488,12.0,28.3,0.237,0.47700000000000004,14.3,70.9,0.23399999999999999,The Palace of Auburn Hills,905116.0,22076.0,1627.0093
2007,Golden State Warriors,13.0,24.6,42.0,40.0,40.0,42.0,-0.34,0.34,0.0,107.0,107.4,-0.4000000000000057,99.2,0.3,0.27899999999999997,0.5479999999999999,0.512,14.1,25.6,0.215,0.506,16.1,69.6,0.264,Oracle Arena,742267.0,18382.0,1586.0482
2007,Houston Rockets,4.0,28.2,52.0,30.0,55.0,27.0,4.85,0.19,5.04,106.0,100.7,5.299999999999997,90.7,0.292,0.29,0.54,0.499,13.6,25.7,0.22,0.466,13.6,77.0,0.23,Toyota Center,678362.0,16697.0,1596.2819
2007,Indiana Pacers,21.0,27.2,35.0,47.0,34.0,48.0,-2.44,-0.18,-2.62,102.9,105.5,-2.5999999999999943,92.4,0.324,0.212,0.523,0.474,15.1,28.4,0.24600000000000002,0.491,14.8,72.7,0.271,Conseco Fieldhouse,629750.0,15360.0,1397.8494
2007,League Average,,26.7,,,41.0,41.0,0.0,0.0,0.0,106.5,106.5,0.0,91.9,0.327,0.213,0.541,0.496,14.2,27.1,0.24600000000000002,0.496,14.2,72.9,0.24600000000000002,,728036.0,17897.0,1500.3950799999998
2007,Los Angeles Clippers,14.0,27.5,40.0,42.0,40.0,42.0,-0.46,0.39,-0.07,105.1,105.6,-0.5,90.8,0.355,0.14300000000000002,0.537,0.48100000000000004,14.5,27.2,0.28,0.488,13.3,74.7,0.249,STAPLES Center,755261.0,18421.0,1529.463
2007,Los Angeles Lakers,12.0,25.3,42.0,40.0,41.0,41.0,-0.07,0.32,0.24,108.6,108.6,0.0,93.5,0.33299999999999996,0.259,0.5539999999999999,0.511,14.3,26.1,0.249,0.5,13.5,72.3,0.262,STAPLES Center,778415.0,18986.0,1480.3827
2007,Memphis Grizzlies,29.0,26.2,22.0,60.0,27.0,55.0,-5.15,0.71,-4.44,106.9,112.3,-5.3999999999999915,93.6,0.374,0.21100000000000002,0.555,0.504,15.2,25.9,0.285,0.529,14.0,71.1,0.237,FedEx Forum,600836.0,14655.0,1385.955
2007,Miami Heat,18.0,29.3,44.0,38.0,38.0,44.0,-0.91,-0.29,-1.21,104.3,105.3,-1.0,89.9,0.321,0.245,0.541,0.506,14.3,24.9,0.222,0.485,13.8,73.3,0.23199999999999998,AmericanAirlines Arena,808541.0,19747.0,1505.2631
2007,Milwaukee Bucks,28.0,26.0,28.0,54.0,29.0,53.0,-4.38,-0.06,-4.43,107.0,111.7,-4.700000000000003,92.3,0.28600000000000003,0.21899999999999997,0.541,0.504,14.1,27.6,0.209,0.522,14.5,68.1,0.23399999999999999,Bradley Center,663629.0,16186.0,1326.4792
2007,Minnesota Timberwolves,23.0,27.7,32.0,50.0,30.0,52.0,-3.67,0.51,-3.16,103.9,107.9,-4.0,91.0,0.29100000000000004,0.16699999999999998,0.537,0.49,14.8,25.1,0.231,0.498,13.3,72.1,0.226,Target Center,655947.0,15999.0,1349.7699
2007,New Jersey Nets,16.0,28.2,41.0,41.0,39.0,43.0,-0.77,-0.23,-1.0,105.7,106.6,-0.8999999999999915,91.4,0.33799999999999997,0.263,0.546,0.504,14.2,24.6,0.245,0.49,13.7,74.4,0.266,Continental Airlines Arena,693955.0,17202.0,1510.7953
2007,New Orleans/Oklahoma City Hornets,17.0,26.4,39.0,43.0,36.0,46.0,-1.57,0.38,-1.19,104.8,106.5,-1.7000000000000028,90.2,0.29100000000000004,0.188,0.52,0.479,13.6,29.1,0.215,0.499,13.2,74.7,0.212,Ford Center,731165.0,17954.0,1499.1818
2007,New York Knicks,22.0,25.4,33.0,49.0,33.0,49.0,-2.85,-0.21,-3.06,105.7,108.8,-3.0999999999999943,90.8,0.377,0.21600000000000005,0.539,0.494,15.9,31.0,0.27,0.504,13.0,74.0,0.24600000000000002,Madison Square Garden (IV),770617.0,18796.0,1391.7406
2007,Orlando Magic,11.0,25.6,40.0,42.0,43.0,39.0,0.78,-0.43,0.35,104.9,104.1,0.8000000000000114,89.9,0.39299999999999996,0.158,0.544,0.5,16.3,29.3,0.276,0.48,14.6,73.7,0.28600000000000003,Amway Arena,700887.0,17111.0,1520.4855
2007,Philadelphia 76ers,24.0,26.2,35.0,47.0,32.0,50.0,-3.02,-0.23,-3.26,103.6,106.9,-3.300000000000012,90.7,0.33299999999999996,0.128,0.53,0.48,14.6,27.2,0.255,0.501,14.7,70.8,0.221,Wachovia Center,608603.0,14844.0,1462.3029999999999
2007,Phoenix Suns,3.0,27.6,61.0,21.0,59.0,23.0,7.3,-0.03,7.28,113.9,106.4,7.5,95.6,0.267,0.287,0.59,0.551,13.4,22.7,0.215,0.4920000000000001,13.6,71.9,0.20600000000000002,US Airways Center,755302.0,18422.0,1673.9734
2007,Portland Trail Blazers,26.0,24.4,32.0,50.0,29.0,53.0,-4.29,0.51,-3.78,105.1,109.9,-4.800000000000012,88.3,0.314,0.193,0.53,0.483,14.5,28.2,0.24100000000000002,0.508,13.5,73.0,0.267,Rose Garden Arena,670778.0,16360.0,1391.6814
2007,Sacramento Kings,19.0,27.3,33.0,49.0,36.0,46.0,-1.8,0.46,-1.35,106.2,108.0,-1.7999999999999972,94.8,0.379,0.23199999999999998,0.545,0.491,13.5,23.1,0.289,0.513,14.9,72.5,0.24,ARCO Arena (II),709997.0,17317.0,1421.1814
2007,San Antonio Spurs,1.0,30.4,58.0,24.0,64.0,18.0,8.43,-0.08,8.35,109.2,99.9,9.299999999999997,89.8,0.313,0.247,0.561,0.521,13.6,24.2,0.235,0.47100000000000003,14.0,75.7,0.201,AT&T Center,764823.0,18675.0,1672.001
2007,Seattle SuperSonics,20.0,25.9,31.0,51.0,33.0,49.0,-2.89,0.45,-2.45,107.2,110.3,-3.0999999999999943,91.8,0.28800000000000003,0.21899999999999997,0.544,0.499,14.5,27.8,0.228,0.515,14.1,70.9,0.243,KeyArena at Seattle Center,654163.0,15955.0,1418.8661
2007,Toronto Raptors,10.0,26.0,47.0,35.0,44.0,38.0,0.99,-0.38,0.61,107.0,106.0,1.0,92.6,0.303,0.22399999999999998,0.55,0.504,13.0,22.2,0.239,0.503,14.3,74.5,0.21899999999999997,Air Canada Centre,748603.0,18402.0,1559.5359
2007,Utah Jazz,8.0,25.9,51.0,31.0,49.0,33.0,2.87,0.2,3.06,110.1,107.0,3.0999999999999943,91.6,0.38,0.163,0.551,0.502,14.5,31.7,0.28300000000000003,0.496,14.4,75.1,0.314,EnergySolutions Arena,802214.0,19622.0,1561.9389999999999
2007,Washington Wizards,15.0,26.8,41.0,41.0,40.0,42.0,-0.51,-0.28,-0.8,110.1,110.6,-0.5,94.1,0.35600000000000004,0.237,0.542,0.491,12.6,28.1,0.272,0.517,14.4,71.0,0.249,Verizon Center,753283.0,18456.0,1443.6605
2008,Atlanta Hawks,20.0,24.2,37.0,45.0,36.0,46.0,-1.82,-0.41,-2.23,106.9,108.9,-2.0,91.1,0.34,0.165,0.535,0.483,14.0,29.7,0.263,0.501,12.9,71.7,0.217,Philips Arena,667518.0,16538.0,1448.5555
2008,Boston Celtics,1.0,27.9,66.0,16.0,67.0,15.0,10.26,-0.95,9.3,110.2,98.9,11.299999999999995,90.9,0.34600000000000003,0.249,0.569,0.522,14.7,26.6,0.267,0.457,15.2,74.4,0.253,TD Banknorth Garden,763584.0,18624.0,1722.0510000000006
2008,Charlotte Bobcats,22.0,26.3,32.0,50.0,29.0,53.0,-4.38,-0.11,-4.49,104.6,109.4,-4.800000000000012,91.8,0.32299999999999995,0.22,0.532,0.4920000000000001,13.9,25.6,0.23,0.505,13.4,71.0,0.235,Charlotte Bobcats Arena,603403.0,14717.0,1448.1293
2008,Chicago Bulls,21.0,25.7,33.0,49.0,32.0,50.0,-3.09,-0.11,-3.19,103.9,107.2,-3.299999999999997,93.0,0.29600000000000004,0.19,0.515,0.47,13.4,28.9,0.223,0.496,14.2,73.1,0.258,United Center,901502.0,21988.0,1431.8398
2008,Cleveland Cavaliers,16.0,27.1,45.0,37.0,40.0,42.0,-0.35,-0.17,-0.53,106.0,106.4,-0.4000000000000057,90.2,0.308,0.231,0.52,0.48,13.1,30.4,0.221,0.494,12.9,75.9,0.24,Quicken Loans Arena,839074.0,20478.0,1505.9512
2008,Dallas Mavericks,10.0,28.9,51.0,31.0,54.0,28.0,4.54,0.16,4.7,111.1,106.1,5.0,90.2,0.318,0.215,0.5539999999999999,0.502,12.3,26.7,0.259,0.474,11.7,75.0,0.252,American Airlines Center,831738.0,20307.0,1608.4191
2008,Denver Nuggets,11.0,28.5,50.0,32.0,51.0,31.0,3.71,0.03,3.74,110.0,106.3,3.700000000000003,99.7,0.358,0.228,0.557,0.51,12.9,25.5,0.26899999999999996,0.499,14.1,72.1,0.203,Pepsi Center,711962.0,17461.0,1623.0847
2008,Detroit Pistons,4.0,28.3,59.0,23.0,62.0,20.0,7.39,-0.72,6.67,111.4,102.9,8.5,87.3,0.3,0.203,0.539,0.495,11.4,29.4,0.23,0.47,13.4,73.7,0.244,The Palace of Auburn Hills,905116.0,22076.0,1652.2416
2008,Golden State Warriors,13.0,25.5,48.0,34.0,47.0,35.0,2.21,0.17,2.38,111.8,109.5,2.299999999999997,98.8,0.276,0.295,0.5479999999999999,0.511,11.5,27.2,0.20800000000000002,0.509,14.7,70.3,0.258,Oracle Arena,804864.0,19631.0,1561.7429
2008,Houston Rockets,8.0,28.3,55.0,27.0,55.0,27.0,4.68,0.15,4.83,106.8,101.6,5.200000000000003,90.4,0.276,0.255,0.528,0.4920000000000001,13.0,29.1,0.2,0.465,12.8,74.8,0.214,Toyota Center,718524.0,17572.0,1654.6102
2008,Indiana Pacers,19.0,26.7,36.0,46.0,37.0,45.0,-1.4,-0.46,-1.87,106.0,107.5,-1.5,97.7,0.292,0.289,0.54,0.498,13.5,24.4,0.22399999999999998,0.498,14.1,73.9,0.271,Conseco Fieldhouse,501092.0,12222.0,1462.7678
2008,League Average,,27.0,,,41.0,41.0,0.0,0.0,0.0,107.5,107.5,0.0,92.4,0.306,0.222,0.54,0.4970000000000001,13.2,26.7,0.231,0.4970000000000001,13.2,73.3,0.231,,713186.0,17519.0,1501.5462966666669
2008,Los Angeles Clippers,27.0,28.5,23.0,59.0,21.0,61.0,-7.27,0.71,-6.56,101.2,109.1,-7.8999999999999915,92.1,0.33799999999999997,0.16699999999999998,0.519,0.465,13.7,23.1,0.264,0.503,12.8,73.1,0.23600000000000002,STAPLES Center,692408.0,16888.0,1315.5674
2008,Los Angeles Lakers,2.0,26.7,57.0,25.0,59.0,23.0,7.26,0.09,7.34,113.0,105.5,7.5,95.6,0.33299999999999996,0.257,0.57,0.525,12.9,26.3,0.256,0.485,12.9,73.4,0.214,STAPLES Center,778877.0,18997.0,1675.5485
2008,Memphis Grizzlies,24.0,24.5,22.0,60.0,25.0,57.0,-6.21,0.45,-5.76,105.0,111.4,-6.400000000000006,95.3,0.311,0.264,0.539,0.5,14.0,23.8,0.225,0.521,12.2,73.4,0.196,FedEx Forum,523578.0,12770.0,1323.6508
2008,Miami Heat,30.0,27.4,15.0,67.0,18.0,64.0,-8.65,0.11,-8.53,100.5,110.0,-9.5,90.2,0.3,0.217,0.522,0.48200000000000004,14.4,22.1,0.218,0.51,13.6,71.9,0.245,AmericanAirlines Arena,798004.0,19464.0,1258.5845
2008,Milwaukee Bucks,28.0,25.8,26.0,56.0,23.0,59.0,-6.89,-0.03,-6.92,105.3,112.8,-7.5,91.3,0.294,0.195,0.522,0.48200000000000004,13.7,30.0,0.215,0.524,13.0,73.0,0.25,Bradley Center,639421.0,15596.0,1278.8849
