,result,season,team1,team2,d_ELO,d_NetRtg,d_SRS
28963,1,1988,BOS,ATL,-11.826699999999846,-2.9549999999999974,-4.08098489950005
28964,0,1988,LAC,WSB,-121.91269999999986,-0.24545454545454426,-1.6563498445998448
28965,1,1988,IND,SAS,80.52449999999999,-1.0272727272727278,0.38534665889665964
28966,1,1988,DAL,DET,-109.33230000000003,-8.400000000000006,-6.291020763187429
28967,0,1988,MIL,CHI,57.509500000000116,-0.3090909090909104,1.9840853535353533
28968,0,1988,PHO,HOU,-104.34960000000001,-4.316161616161618,-6.977346085858586
28969,1,1988,SAC,NJN,37.18430000000012,4.505555555555556,6.147761557886556
28970,1,1988,DET,SAS,220.87869999999998,10.337878787878793,8.568279155188247
28971,1,1988,DAL,CHI,-19.661800000000085,-4.925757575757581,-1.3968892950483864
28972,1,1988,BOS,SEA,67.28880000000004,-1.144755244755248,-2.827023206423206
28973,1,1988,IND,ATL,-77.02510000000007,-3.4795454545454554,-0.18894343787525525
28974,1,1988,GSW,PHI,-109.27250000000004,-5.816666666666665,-9.367051065727203
28975,1,1988,UTA,HOU,-29.508000000000038,7.091666666666667,4.458625026488662
28976,1,1988,LAL,DEN,159.22230000000013,-0.19090909090909403,0.629061771561771
28977,1,1988,POR,LAC,203.8692000000001,8.814393939393938,8.695824570883662
28978,1,1988,PHO,NJN,54.97000000000003,3.259999999999997,2.249821548821548
28979,1,1988,ATL,SAS,178.539,8.694230769230773,6.374835328812601
28980,1,1988,IND,SEA,-8.951800000000048,-3.6403846153846224,-1.4097742346037796
28981,0,1988,HOU,CHI,-33.03419999999983,-5.584615384615384,-3.18245892995893
28982,1,1988,DEN,DAL,-44.51980000000003,6.700000000000004,3.4354461447643265
28983,1,1988,WSB,DET,-200.52689999999984,-14.758333333333336,-12.645513880059337
28984,1,1988,MIL,BOS,0.4574000000000069,0.7999999999999998,2.4842157434639938
28985,1,1988,SAC,PHI,-99.47149999999988,-0.431818181818179,-1.0544746457246452
28986,1,1988,NYK,CLE,-77.81420000000003,-1.1234848484848472,-2.243713324554234
28987,1,1988,POR,NJN,150.83010000000013,9.707575757575757,8.868033405987951
28988,0,1988,UTA,PHI,15.448499999999967,10.276223776223777,7.154269397269399
28989,1,1988,MIL,IND,82.7663,3.8967032967032997,2.4586958767727998
28990,1,1988,ATL,BOS,-0.879799999999932,2.1758974358974363,1.6014732687946973
28991,1,1988,POR,PHO,93.25120000000015,6.987412587412586,7.597659188034188
28992,0,1988,NYK,SEA,-147.67579999999998,-3.800000000000004,-5.76930918040293
28993,0,1988,GSW,CHI,-155.3524,-11.041208791208792,-10.21644600591716
28994,0,1988,NJN,DET,-260.87609999999995,-14.703846153846158,-13.691411186036184
28995,1,1988,HOU,DEN,3.3250000000000455,-8.84010989010989,-6.211267117497887
28996,0,1988,SAC,LAL,-249.31130000000007,-9.799999999999995,-8.219092574092574
28997,1,1988,SAS,HOU,-111.29570000000012,-5.542857142857148,-6.048602101195507
28998,1,1988,CLE,SEA,-95.92089999999985,-4.772619047619051,-5.115649366658982
28999,0,1988,LAL,POR,150.19579999999996,4.276923076923078,5.451609620080774
29000,1,1988,BOS,NJN,235.27099999999996,9.661057692307692,9.51459748931624
29001,1,1988,LAC,PHI,-216.07630000000017,-6.665384615384615,-8.593264673235263
29002,1,1988,DEN,SAC,91.0012999999999,8.135164835164835,5.7677481097961865
29003,1,1988,IND,WSB,60.74609999999984,4.566153846153845,5.751102705184639
29004,1,1988,DET,MIL,3.730199999999968,0.8714285714285737,-1.804068693749688
29005,0,1988,UTA,CHI,-65.17219999999998,2.851904761904761,2.5704214056924544
29006,1,1988,PHO,NYK,54.57040000000006,-1.6404761904761918,-2.421093172476092
29007,0,1988,WSB,ATL,-141.44669999999996,-9.350000000000001,-7.416996096663518
29008,1,1988,DET,BOS,37.71939999999995,3.694509803921571,2.9410198326926924
29009,1,1988,DEN,CHI,-71.88599999999997,2.5200000000000005,1.9949972229490078
29010,1,1988,DAL,GSW,122.86680000000001,5.115384615384611,7.205789537683911
29011,1,1988,ATL,NJN,263.8246999999999,15.486666666666668,13.760524722857586
29012,1,1988,MIL,LAL,-33.87099999999987,-1.847142857142857,-0.18887505515026426
29013,1,1988,LAC,SAC,-92.75240000000008,-3.2357142857142884,-4.6193421738517895
29014,0,1988,IND,CLE,96.25510000000008,2.9456730769230743,5.020688689877661
29015,1,1988,PHI,SEA,-8.604199999999992,-3.0389743589743623,-1.8296152853235315
29016,1,1988,UTA,NYK,141.56089999999995,8.799999999999999,9.075638016103877
29017,0,1988,SAC,UTA,-117.375,-11.429166666666664,-9.314628917464422
29018,0,1988,PHO,POR,-118.15599999999995,-6.75025641025641,-7.295174093034649
29019,1,1988,HOU,GSW,100.58220000000006,5.162916666666667,5.911347705748966
29020,1,1988,DAL,DEN,19.33129999999983,-6.675892857142862,-4.17762737556561
29021,1,1988,CLE,LAL,-180.53629999999998,-6.303333333333334,-6.283091000502764
29022,1,1988,SAS,CHI,-160.16539999999986,-9.797647058823532,-8.159244684332064
29023,0,1988,WSB,SEA,-57.9353000000001,-5.532916666666672,-4.246575470743854
29024,1,1988,POR,NYK,198.85720000000015,7.462499999999999,6.515519576719576
29025,0,1988,LAC,PHO,-87.99369999999999,-1.7557142857142853,-0.8067077042355422
29026,1,1988,DET,POR,76.30179999999996,2.001102941176474,2.3699608917872705
29027,0,1988,CHI,PHI,40.322999999999865,2.88015873015873,0.9048208428922094
29028,0,1988,LAC,ATL,-294.9350000000002,-12.53125,-10.81261722852884
29029,1,1988,IND,MIL,-112.48219999999992,-4.6268382352941195,-3.892280845444903
29030,1,1988,HOU,SAC,135.32220000000007,4.525367647058823,3.7673527960526316
29031,1,1988,SEA,CLE,60.569999999999936,2.3752941176470626,1.7366336367880484
29032,0,1988,NJN,LAL,-292.7416999999998,-17.07458333333333,-16.740657914189068
29033,1,1988,SAS,UTA,-94.34999999999991,-12.588970588235298,-9.672149563732656
29034,1,1988,NYK,WSB,-81.12699999999995,1.8503676470588255,-0.19406788212360926
29035,1,1988,DAL,SAC,173.0242000000003,6.6658823529411695,7.240720196247358
29036,0,1988,BOS,DEN,62.69100000000003,-5.005882352941177,-4.3908888052608805
29037,1,1988,PHI,POR,-18.66840000000002,-3.8911111111111083,-1.9241962005648494
29038,1,1988,GSW,CLE,-60.074100000000044,-6.88125,-7.303717254328633
29039,1,1988,PHO,ATL,-203.17640000000006,-11.044313725490195,-10.157176276705858
29040,1,1988,WSB,LAL,-221.46499999999992,-12.182352941176472,-10.514980999527003
29041,1,1988,LAC,SEA,-218.12720000000013,-8.019281045751637,-8.016131882158179
29042,1,1988,HOU,UTA,9.958000000000538,-6.08333333333333,-5.009139538942511
29043,1,1988,CHI,MIL,-68.8615000000002,-1.9321981424148598,-3.430073135248251
29044,1,1988,NYK,DEN,-156.20429999999988,-8.461111111111112,-8.533872225257491
29045,0,1988,NJN,IND,-171.53100000000018,-12.009027777777776,-12.870381374403907
29046,0,1988,BOS,LAL,-58.81009999999992,-3.9105263157894727,-2.9355742584386117
29047,0,1988,SAC,CLE,-84.58889999999997,-5.001633986928102,-4.0243218891013575
29048,1,1988,MIL,POR,52.02620000000002,-0.7710526315789461,1.054414552938478
29049,1,1988,DAL,PHO,125.41480000000001,5.818749999999997,7.851418570118105
29050,0,1988,GSW,ATL,-198.08749999999986,-14.046732026143792,-11.161595910100367
29051,1,1988,DET,WSB,210.24950000000013,13.201633986928108,11.155966209226207
29052,1,1988,SAS,PHO,0.4894000000001597,-2.3117647058823563,0.7807843137254906
29053,0,1988,PHI,DEN,32.906999999999925,-3.954934210526316,-2.000045508924817
29054,0,1988,NJN,WSB,-106.5625,-6.965325077399378,-8.042682383040935
29055,0,1988,IND,POR,-26.004400000000032,-2.6310526315789486,-1.001198228917092
29056,1,1988,DET,NYK,254.81079999999997,8.69327485380117,8.246555125157505
29057,1,1988,CHI,HOU,22.08179999999993,1.4152631578947357,0.9561184500064517
29058,1,1988,UTA,GSW,111.31569999999988,14.009941520467834,12.053521647737183
29059,1,1988,SEA,LAC,175.18039999999996,5.827485380116962,5.798304625060666
29060,0,1988,SAC,ATL,-244.0987,-13.047368421052632,-9.100841660250845
29061,0,1988,MIL,DAL,49.11700000000019,0.29504643962848487,0.9283338012105422
29062,1,1988,LAL,CLE,169.2889,5.872514619883042,5.345785928440864
29063,1,1988,UTA,SEA,-0.2841000000000804,5.089999999999997,3.9985747702589807
29064,1,1988,NJN,SAS,-129.51330000000007,-9.07222222222222,-10.517503120546465
29065,1,1988,LAL,PHO,213.91620000000012,7.9655555555555555,8.33957312139999
29066,1,1988,DET,CHI,95.26379999999995,6.237092731829578,5.287963155847134
29067,1,1988,CLE,DAL,-118.74199999999996,-5.057309941520467,-5.843811929928803
29068,1,1988,ATL,IND,109.02629999999999,6.860000000000002,2.430047972802822
29069,1,1988,POR,SEA,50.15599999999995,2.019047619047616,1.4133902882205516
29070,0,1988,NYK,MIL,-202.1482000000001,-5.3100000000000005,-6.596699955630703
29071,1,1988,SAC,LAC,32.34569999999985,-0.6552631578947343,1.0280748838862337
29072,0,1988,WSB,BOS,-119.74919999999997,-5.670000000000003,-4.871599104713656
29073,0,1988,NJN,DAL,-247.3363999999999,-14.847368421052629,-15.32277398040556
29074,1,1988,DEN,HOU,8.454200000000128,5.264999999999998,3.8980859438209925
29075,1,1988,BOS,UTA,52.04359999999997,-6.052380952380951,-4.360305325814536
29076,1,1988,PHI,SAS,96.87609999999995,4.411764705882358,5.285926872151039
29077,0,1988,GSW,LAL,-251.8397,-15.181954887218044,-12.984200337544198
29078,1,1988,CHI,CLE,75.87889999999993,2.386818181818182,2.3531536760371345
29079,1,1988,WSB,IND,-76.39200000000005,-5.409523809523809,-5.968713463830856
29080,1,1988,LAC,HOU,-187.3225,-5.3519047619047635,-6.6419433919771
29081,1,1988,SEA,SAC,123.18690000000015,5.228787878787879,4.079438358974637
29082,0,1988,NYK,PHI,-152.3623,-3.9333333333333353,-4.829367480727122
29083,1,1988,IND,UTA,-22.076000000000022,-7.3409090909090935,-4.362284135663835
29084,1,1988,DET,DAL,80.59350000000018,5.250000000000006,4.467455938056083
29085,1,1988,CLE,NJN,153.06099999999992,10.567380952380951,10.443641192811967
29086,0,1988,MIL,ATL,-25.101000000000113,-3.9047619047619055,0.3441622876360855
29087,0,1988,PHO,POR,-148.2695000000001,-8.358612440191388,-9.141113720605547
29088,1,1988,SAS,DEN,-110.71239999999989,-10.170952380952384,-8.96199831761638
29089,0,1988,HOU,DEN,-22.672900000000027,-5.9454545454545435,-4.742862597864885
29090,0,1988,GSW,SEA,-117.66660000000002,-10.165652173913045,-8.636121941174018
29091,1,1988,ATL,UTA,121.07079999999996,0.9260869565217416,-0.20299751767428997
29092,1,1988,PHI,DAL,-24.941400000000158,-0.9779448621553848,-0.2942243630045689
29093,1,1988,NYK,NJN,59.72360000000003,8.278787878787877,8.268252803545662
29094,0,1988,LAC,LAL,-309.6238000000001,-11.05021645021645,-10.222140285732213
29095,1,1988,WSB,CHI,-121.00919999999996,-7.499604743083005,-6.082496761191003
29096,0,1988,SAC,PHO,-33.221900000000005,0.013181818181819516,1.7132418303428425
29097,1,1988,POR,SAS,130.65599999999995,7.643892339544518,5.981775004063788
29098,1,1988,LAL,SEA,128.38799999999992,4.167028985507245,3.0979847727886485
29099,1,1988,CLE,IND,-40.5829999999994,-1.1851778656126462,-3.112664072014002
29100,1,1988,BOS,PHI,36.853200000000015,0.3436363636363624,-0.261714268095421
29101,1,1988,NJN,UTA,-203.22489999999993,-17.607954545454543,-15.815820577773414
29102,0,1988,CHI,DAL,-19.667200000000093,-0.5329545454545432,-1.0308049597085782
29103,1,1988,POR,GSW,218.29849999999988,15.374404761904763,13.429896518383947
29104,0,1988,PHI,BOS,-65.59909999999991,-3.5610766045548656,-2.8967504250722937
29105,1,1988,DEN,PHO,112.17650000000003,9.041200828157349,9.067084586605752
29106,1,1988,MIL,NYK,197.47569999999996,3.9592885375494085,5.91770575379511
29107,1,1988,HOU,ATL,-141.1874000000007,-7.830434782608695,-5.116908716185002
29108,0,1988,WSB,CLE,-33.41579999999999,-4.269565217391307,-2.8026191336002597
29109,1,1988,SAC,SAS,-80.8291999999999,-1.147233201581023,-1.7062450972376029
29110,0,1988,PHO,SEA,-102.01950000000011,-5.764181818181821,-6.48043759685363
29111,1,1988,NYK,CHI,-146.94039999999995,-3.5580000000000003,-3.1506975647514635
29112,0,1988,CLE,UTA,-0.31520000000000437,-4.524666666666665,-3.1736578899859853
29113,0,1988,NJN,PHI,-209.68360000000007,-11.234782608695651,-11.611027102176637
29114,1,1988,LAL,SAC,275.7105999999999,9.825,8.335440139948268
29115,1,1988,GSW,DEN,-179.23630000000003,-16.95,-14.805699119860247
29116,0,1988,LAC,SAS,-92.2536,-0.9988142292490076,-1.8482851905341038
29117,0,1988,IND,DAL,-72.15139999999997,-2.3675724637681155,-0.979625009820047
29118,0,1988,NYK,DET,-268.5303999999999,-10.312761904761906,-9.463851242833254
29119,0,1988,PHI,ATL,-82.58320000000003,-5.4715579710144935,-2.8049731978495815
29120,1,1988,DEN,SEA,1.4188000000001466,3.439846153846151,2.335404314381271
29121,1,1988,DAL,HOU,72.09950000000003,2.8916666666666613,2.6726010611666564
29122,1,1988,CLE,POR,-110.42910000000006,-6.503999999999999,-5.551456956057228
29123,1,1988,ATL,NYK,239.02620000000002,7.872769230769232,5.255042258254226
29124,0,1988,LAC,BOS,-290.48119999999994,-9.82644927536232,-10.43642050262452
29125,1,1988,IND,CHI,-23.30340000000001,-0.9153846153846172,1.0754795985824432
29126,1,1988,DET,NJN,344.2072999999998,18.956060606060607,17.461514696099954
29127,0,1988,UTA,LAL,-149.58670000000006,-1.3386153846153857,-1.5754649805834267
29128,1,1988,MIL,WSB,145.85259999999994,7.155072463768118,7.862283598074193
29129,1,1988,SAS,GSW,62.43419999999992,6.664311594202895,5.642105058424388
29130,0,1988,PHO,SAC,36.36199999999985,-0.14904347826087072,-1.2692858353837524
29131,0,1988,SAC,BOS,-229.98749999999995,-7.939384615384617,-7.729950942493497
29132,1,1988,NJN,CLE,-171.7967000000001,-11.906461538461535,-10.989697978116356
29133,1,1988,SEA,DEN,-9.797000000000025,-3.6004273504273483,-2.422972199211046
29134,1,1988,PHO,PHI,-121.86520000000019,-4.220833333333333,-6.002980816547451
29135,1,1988,LAL,PHI,151.71589999999992,7.1207692307692305,5.257851474156949
29136,0,1988,DET,HOU,154.4512000000002,9.59791304347826,7.586646342931759
29137,0,1988,CHI,ATL,-111.99970000000008,-5.821937321937324,-3.9064551886916514
29138,0,1988,DEN,UTA,22.98630000000003,-0.33333333333333304,-0.24945386728655983
29139,1,1988,DAL,SAC,211.73029999999994,7.067407407407405,6.913719092363003
29140,1,1988,NYK,POR,-202.42779999999993,-9.15099715099715,-7.486200599135907
29141,0,1988,NJN,MIL,-258.0059000000001,-13.80929487179487,-14.492916054891968
29142,0,1988,WSB,POR,-126.43359999999984,-9.579703703703704,-7.407039100672595
29143,1,1988,UTA,GSW,134.56690000000003,14.923809523809524,12.879822345469286
29144,0,1988,CLE,ATL,-172.7179000000001,-7.303703703703705,-5.525933825647288
29145,1,1988,SEA,BOS,-95.67380000000003,-2.9741758241758234,-2.5490178484087225
29146,1,1988,SAS,SAC,67.83939999999984,1.0185714285714242,0.43390112011528004
29147,0,1988,IND,DET,-129.4299000000001,-7.5387820512820545,-4.8042240224649575
29148,0,1988,MIL,HOU,69.09940000000006,3.684153846153844,3.760488656781703
29149,0,1988,LAC,PHO,-105.62529999999992,-2.786666666666666,-1.9124764722695646
29150,1,1988,NYK,LAC,100.99750000000017,4.251,5.377643964912979
29151,1,1988,POR,PHI,67.34570000000008,6.712362637362635,4.939679144382225
29152,0,1988,WSB,DEN,-80.394,-8.171428571428573,-5.86693618787305
29153,0,1988,DET,DEN,122.03740000000016,4.086620689655174,4.105295863850012
29154,1,1988,CLE,PHO,25.08770000000004,1.7434065934065934,2.9206483509663785
29155,1,1988,CHI,NJN,181.5286000000001,11.193783068783066,10.380376344401832
29156,1,1988,SAC,UTA,-142.79870000000005,-9.627586206896552,-8.056454663663285
29157,0,1988,MIL,IND,79.35450000000014,2.769800569800572,1.9137766927967412
29158,0,1988,GSW,BOS,-243.84969999999998,-14.042962962962964,-12.469623522581326
29159,0,1988,SAS,DAL,-137.19330000000014,-5.15,-5.404303381190967
29160,0,1988,WSB,HOU,-126.27100000000019,-4.940740740740744,-4.422603598606914
29161,1,1988,SEA,PHI,27.378900000000158,2.775478927203066,1.9308453411369766
29162,0,1988,POR,LAL,-90.91689999999994,-1.4648786717752245,-1.3070265212469172
29163,1,1988,ATL,LAC,353.5311999999999,13.857142857142858,12.216501887275962
29164,1,1988,CLE,DEN,-80.66910000000007,-4.870114942528735,-4.186833809590179
29165,1,1988,LAL,SAS,236.73879999999986,9.37592592592593,8.638384329419974
29166,1,1988,HOU,DAL,-40.84030000000007,-2.4455026455026405,-1.4551082132616096
29167,1,1988,PHI,PHO,73.60889999999995,1.6023809523809525,4.123428050595058
29168,0,1988,UTA,BOS,-115.93510000000015,0.14690476190476032,-0.5984875439238544
29169,1,1988,GSW,SAS,-78.20820000000003,-7.122527472527468,-5.851213484418297
29170,1,1988,CHI,IND,0.2402999999999338,0.5971674876847319,-1.5149022867455515
29171,1,1988,ATL,DET,14.930999999999813,-0.06206896551724217,-1.3075926700568683
29172,1,1988,POR,SEA,26.689000000000078,3.139999999999996,2.188896596676678
29173,0,1988,NYK,PHO,-17.49479999999994,1.3399014778325111,3.3256642997490213
29174,1,1988,MIL,LAC,285.28020000000015,11.322222222222223,12.313121714173441
29175,1,1988,WSB,NJN,89.40210000000002,6.585714285714281,6.938797845146381
29176,1,1988,SEA,HOU,-37.21030000000019,-0.04315906562847671,-0.4586798410568447
29177,1,1988,PHI,UTA,14.26299999999992,-4.669299221357063,-2.568981119015809
29178,0,1988,NJN,DEN,-214.1817000000001,-14.80778642936596,-13.082048774337322
29179,1,1988,LAL,DAL,96.20530000000008,4.703817733990151,3.995320001069013
29180,1,1988,DET,ATL,-27.870499999999993,-0.7285185185185172,0.6010609970643355
29181,1,1988,CLE,LAC,195.91930000000002,8.905476190476191,8.849129295382726
29182,1,1988,BOS,NYK,227.7548999999999,5.978505747126438,5.00890040695485
29183,1,1988,CHI,DEN,-15.19119999999998,-2.041666666666666,-1.2185526079939684
29184,0,1988,SAC,SAS,-64.62300000000005,-2.074597701149422,-1.392994857146034
29185,0,1988,PHO,DAL,-150.94799999999987,-5.031034482758618,-6.449484534617321
29186,1,1988,IND,MIL,-74.18560000000002,-3.675369458128081,-2.3629660569635926
29187,0,1988,GSW,HOU,-180.32659999999987,-9.774814814814818,-9.402889784013379
29188,0,1988,DET,LAL,-59.93229999999994,-0.5947619047619028,0.1504123020799062
29189,1,1988,BOS,WSB,213.38149999999996,8.702873563218395,7.268852697360655
29190,1,1988,ATL,CLE,163.60979999999995,6.696774193548388,5.41428710235198
29191,1,1988,POR,SAC,207.59660000000008,9.961290322580643,9.06798698378389
29192,0,1988,MIL,UTA,89.66380000000026,0.3298491379310353,2.1281367728718634
29193,1,1988,PHI,LAC,233.18320000000017,8.666436781609196,9.412924293709702
29194,1,1988,NJN,NYK,-80.89760000000001,-8.764731182795696,-8.425729587476129
29195,1,1988,CHI,UTA,34.79500000000007,-1.0958944281524923,-0.3538968181625064
29196,1,1988,ATL,DEN,119.94720000000007,3.902746212121212,3.637244497146977
29197,1,1988,HOU,PHO,138.15380000000027,3.9862365591397864,5.504047985756392
29198,1,1988,WSB,LAC,128.73670000000016,4.206666666666665,5.155314417362972
29199,0,1988,GSW,DAL,-226.45659999999998,-11.732380952380948,-10.638773647109034
29200,1,1988,SEA,SAS,97.10760000000005,4.265000000000004,5.305326666227326
29201,0,1988,IND,LAL,-186.73649999999998,-7.370000000000003,-4.685477615392846
29202,1,1988,PHI,CLE,34.74070000000006,-0.39223790322580576,-0.007407793007629615
29203,1,1988,NYK,BOS,-242.82410000000004,-6.871875000000002,-6.025240173712843
29204,1,1988,SAC,SEA,-183.4656,-6.829356060606062,-6.868490191133066
29205,1,1988,MIL,NJN,237.00919999999996,13.258494623655913,13.124531933925955
29206,1,1988,IND,LAC,232.6721,9.729032258064514,11.913507623489195
29207,1,1988,PHO,DEN,-109.26999999999998,-6.529791271347248,-7.004096856130229
29208,1,1988,MIL,PHI,34.050700000000006,2.6278225806451614,2.6718922758823123
29209,1,1988,LAL,GSW,340.7940000000001,16.647413793103446,15.16674405547998
29210,1,1988,CLE,NYK,75.75150000000008,2.072727272727273,1.9249693630161824
29211,0,1988,CHI,BOS,-79.38490000000002,-1.6750000000000016,-1.2209213658908316
29212,1,1988,DAL,IND,93.48970000000008,2.4292338709677415,0.014274759641876411
29213,1,1988,BOS,DET,-0.8125,-2.353814002089864,-3.283883908486242
